gene_id,symbol,gene_name,log2_fold_change,logCPM,LR,PValue,FDR,entrezgene_id
ENSCAFG00845003232,SRGN,serglycin [Source:HGNC Symbol;Acc:HGNC:9361],3.343107959,11.75793776,149.7243788,1.99E-34,1.49E-32,609421
ENSCAFG00845021939,TNFAIP8L2,TNF alpha induced protein 8 like 2 [Source:HGNC Symbol;Acc:HGNC:26277],2.115047061,6.153476648,148.4308498,3.82E-34,2.82E-32,483192
ENSCAFG00845021465,TMEM69,,2.278884076,4.763619971,148.2507637,4.18E-34,3.07E-32,100684315
ENSCAFG00845022887,POMP,,1.921487156,6.66029892,147.9073528,4.97E-34,3.63E-32,477325
ENSCAFG00845022243,PPP1R7,protein phosphatase 1 regulatory subunit 7 [Source:HGNC Symbol;Acc:HGNC:9295],1.782926205,6.280319468,147.8466796,5.12E-34,3.73E-32,100855698
ENSCAFG00845013183,,,1.924578657,7.876734054,147.4905856,6.13E-34,4.43E-32,474798
ENSCAFG00845001845,YPEL3,yippee like 3 [Source:HGNC Symbol;Acc:HGNC:18327],2.14976894,8.449655265,147.3070871,6.72E-34,4.83E-32,100687196
ENSCAFG00845011971,IL1RN,interleukin 1 receptor antagonist [Source:NCBI gene (formerly Entrezgene);Acc:403660],2.159060591,8.948483958,146.3584326,1.08E-33,7.75E-32,403660
ENSCAFG00845014325,CD2BP2,,1.759433998,7.420123836,146.1938467,1.18E-33,8.38E-32,489937
ENSCAFG00845015604,DNASE2,"deoxyribonuclease 2, lysosomal [Source:HGNC Symbol;Acc:HGNC:2960]",1.763690263,6.686364386,145.9649879,1.32E-33,9.31E-32,476697
ENSCAFG00845024283,BCAS2,BCAS2 pre-mRNA processing factor [Source:HGNC Symbol;Acc:HGNC:975],2.037869583,6.14033252,145.9630894,1.32E-33,9.31E-32,475805
ENSCAFG00845021614,SPI1,Spi-1 proto-oncogene [Source:HGNC Symbol;Acc:HGNC:11241],2.309143769,10.1445258,145.4261672,1.73E-33,1.21E-31,611255
ENSCAFG00845003501,,,1.766955481,11.26438279,145.2940436,1.85E-33,1.29E-31,607397
ENSCAFG00845027962,ARPC3,,1.735646472,8.600046477,145.1351121,2.01E-33,1.39E-31,100856747
ENSCAFG00845021084,P2RY10,P2Y receptor family member 10 [Source:HGNC Symbol;Acc:HGNC:19906],2.251861928,6.336323344,144.8828801,2.28E-33,1.57E-31,491980
ENSCAFG00845010976,HNRNPA2B1,heterogeneous nuclear ribonucleoprotein A2/B1 [Source:HGNC Symbol;Acc:HGNC:5033],1.471588577,10.13151431,144.8723514,2.29E-33,1.57E-31,475260
ENSCAFG00845008339,ZNF777,zinc finger protein 777 [Source:HGNC Symbol;Acc:HGNC:22213],1.981500839,5.723248103,144.7810791,2.40E-33,1.64E-31,482786
ENSCAFG00845010419,MRPS18A,mitochondrial ribosomal protein S18A [Source:HGNC Symbol;Acc:HGNC:14515],2.01380011,5.426873717,144.7279749,2.46E-33,1.67E-31,474917
ENSCAFG00845021497,ATF4,activating transcription factor 4 [Source:HGNC Symbol;Acc:HGNC:786],2.209357618,10.80144231,144.3240413,3.02E-33,2.04E-31,474503
ENSCAFG00845030351,CASP7,caspase 7 [Source:HGNC Symbol;Acc:HGNC:1508],1.876672048,7.750676411,144.3002122,3.05E-33,2.05E-31,486896
ENSCAFG00845011183,DAGLB,diacylglycerol lipase beta [Source:HGNC Symbol;Acc:HGNC:28923],1.820460351,8.667876474,144.2553213,3.12E-33,2.09E-31,479756
ENSCAFG00845010653,MRPS14,,2.098630802,5.272192028,143.6713916,4.19E-33,2.77E-31,480061
ENSCAFG00845010012,DCSTAMP,dendrocyte expressed seven transmembrane protein [Source:HGNC Symbol;Acc:HGNC:18549],3.160493389,5.622396091,143.0577912,5.71E-33,3.76E-31,100684603
ENSCAFG00845021413,ITGB7,integrin subunit beta 7 [Source:HGNC Symbol;Acc:HGNC:6162],1.667838682,10.17242092,143.0172209,5.83E-33,3.81E-31,477598
ENSCAFG00845029019,SFSWAP,splicing factor SWAP [Source:HGNC Symbol;Acc:HGNC:10790],1.838709774,6.607446416,143.0082835,5.85E-33,3.81E-31,477438
ENSCAFG00845009542,TRA2A,transformer 2 alpha homolog [Source:HGNC Symbol;Acc:HGNC:16645],1.438056909,7.986774899,142.3030207,8.35E-33,5.41E-31,482358
ENSCAFG00845030599,,,2.213670718,9.491043959,141.9722658,9.86E-33,6.36E-31,610457
ENSCAFG00845027864,ANAPC7,anaphase promoting complex subunit 7 [Source:HGNC Symbol;Acc:HGNC:17380],1.819526699,5.830224026,141.8896554,1.03E-32,6.60E-31,486264
ENSCAFG00845010713,CYCS,"cytochrome c, somatic [Source:NCBI gene (formerly Entrezgene);Acc:475258]",2.111389561,7.788831508,141.7077619,1.13E-32,7.20E-31,475258
ENSCAFG00845026289,,,1.513406182,9.532798743,140.6862697,1.88E-32,1.20E-30,478495
ENSCAFG00845003700,SERTAD1,SERTA domain containing 1 [Source:HGNC Symbol;Acc:HGNC:17932],2.685186553,7.247661158,140.318916,2.27E-32,1.44E-30,484500
ENSCAFG00845005198,EDF1,,1.523448542,7.608296925,140.1390656,2.48E-32,1.56E-30,480674
ENSCAFG00845025345,FUT7,fucosyltransferase 7 [Source:HGNC Symbol;Acc:HGNC:4018],2.382029501,6.491661393,140.124862,2.50E-32,1.57E-30,449026
ENSCAFG00845018536,DLA-DMB,"major histocompatibility complex, class II, DM beta [Source:NCBI gene (formerly Entrezgene);Acc:607827]",2.646283213,9.74990716,139.9516402,2.73E-32,1.70E-30,607827
ENSCAFG00845029455,CLK1,CDC like kinase 1 [Source:HGNC Symbol;Acc:HGNC:2068],2.051945385,7.229923687,139.0317061,4.33E-32,2.68E-30,478866
ENSCAFG00845022491,ROMO1,reactive oxygen species modulator 1 [Source:HGNC Symbol;Acc:HGNC:16185],2.34954174,5.115928048,138.8466606,4.76E-32,2.93E-30,477215
ENSCAFG00845021118,ING1,inhibitor of growth family member 1 [Source:HGNC Symbol;Acc:HGNC:6062],1.78907935,6.507013421,138.6225136,5.33E-32,3.26E-30,476984
ENSCAFG00845024252,PHF14,PHD finger protein 14 [Source:HGNC Symbol;Acc:HGNC:22203],1.919770333,4.899760163,137.8841719,7.73E-32,4.71E-30,100686369
ENSCAFG00845023767,GABARAPL2,GABA type A receptor associated protein like 2 [Source:HGNC Symbol;Acc:HGNC:13291],1.534504947,7.284029261,137.5559949,9.11E-32,5.53E-30,479646
ENSCAFG00845021804,#N/A,#N/A,2.888372871,7.901758349,137.4094334,9.81E-32,5.93E-30,#N/A
ENSCAFG00845010894,,,2.360189689,9.64176936,137.1178936,1.14E-31,6.83E-30,611606
ENSCAFG00845026595,HMGA1,high mobility group AT-hook 1 [Source:NCBI gene (formerly Entrezgene);Acc:442946],2.076290578,8.038320843,136.8113024,1.33E-31,7.94E-30,442946
ENSCAFG00845028332,,,1.685001559,8.24105422,136.7091615,1.40E-31,8.32E-30,476675
ENSCAFG00845021824,TECR,"trans-2,3-enoyl-CoA reductase [Source:HGNC Symbol;Acc:HGNC:4551]",2.198889386,7.033484209,136.643103,1.44E-31,8.56E-30,476687
ENSCAFG00845006784,CHID1,"RNA polymerase II, I and III subunit L [Source:HGNC Symbol;Acc:HGNC:9199]",2.36557431,6.216411259,136.273649,1.74E-31,1.03E-29,111090847
ENSCAFG00845030086,NDUFS5,NADH:ubiquinone oxidoreductase subunit S5 [Source:HGNC Symbol;Acc:HGNC:7712],2.031401927,6.943688835,136.176376,1.83E-31,1.07E-29,475322
ENSCAFG00845006496,,,1.641156959,10.13014598,136.0189028,1.98E-31,1.16E-29,475991
ENSCAFG00845010709,PSMB7,proteasome 20S subunit beta 7 [Source:NCBI gene (formerly Entrezgene);Acc:100686423],1.691989311,7.172130523,135.899763,2.10E-31,1.22E-29,100686423
ENSCAFG00845014332,SART1,"spliceosome associated factor 1, recruiter of U4/U6.U5 tri-snRNP [Source:HGNC Symbol;Acc:HGNC:10538]",1.626833882,7.325915794,135.8934079,2.11E-31,1.22E-29,483721
ENSCAFG00845020433,SPC25,SPC25 component of NDC80 kinetochore complex [Source:HGNC Symbol;Acc:HGNC:24031],2.808034259,4.043718253,135.5795315,2.47E-31,1.42E-29,488388
ENSCAFG00845003592,RTRAF,,1.892262275,8.009856528,135.5664218,2.48E-31,1.43E-29,610819
ENSCAFG00845027706,PEBP1,phosphatidylethanolamine binding protein 1 [Source:NCBI gene (formerly Entrezgene);Acc:477501],1.849862335,8.060320831,135.464039,2.61E-31,1.50E-29,477501
ENSCAFG00845012898,UBE2B,ubiquitin conjugating enzyme E2 B [Source:HGNC Symbol;Acc:HGNC:12473],1.897183086,7.040078171,135.0217091,3.27E-31,1.85E-29,474683
ENSCAFG00845028627,RPL10,,1.999172853,11.83619272,135.0148561,3.28E-31,1.85E-29,119868551
ENSCAFG00845027003,GPX1,glutathione peroxidase 1 [Source:NCBI gene (formerly Entrezgene);Acc:442961],2.040943909,9.465952822,134.6772756,3.88E-31,2.19E-29,442961
ENSCAFG00845023564,MORF4L2,mortality factor 4 like 2 [Source:HGNC Symbol;Acc:HGNC:16849],1.929972296,7.007061377,134.3967313,4.47E-31,2.51E-29,481001
ENSCAFG00845002182,DMAC2,,1.652068314,5.365528778,133.8460012,5.90E-31,3.29E-29,484486
ENSCAFG00845011910,FDPS,farnesyl diphosphate synthase [Source:HGNC Symbol;Acc:HGNC:3631],1.756459701,7.128164032,133.8411567,5.92E-31,3.29E-29,480129
ENSCAFG00845016254,LY86,,3.030556425,8.08175848,133.3073209,7.74E-31,4.27E-29,478712
ENSCAFG00845013256,KRTCAP2,keratinocyte associated protein 2 [Source:NCBI gene (formerly Entrezgene);Acc:480131],2.214017003,7.357524046,133.1881851,8.22E-31,4.51E-29,480131
ENSCAFG00845010469,ANAPC15,anaphase promoting complex subunit 15 [Source:HGNC Symbol;Acc:HGNC:24531],2.007869894,6.093388719,132.5863572,1.11E-30,6.09E-29,476817
ENSCAFG00845003004,MYL12B,myosin light chain 12B [Source:HGNC Symbol;Acc:HGNC:29827],1.646691728,7.975889104,132.4307634,1.20E-30,6.56E-29,480193
ENSCAFG00845021649,SEM1,,2.57584586,7.307348621,132.3973552,1.22E-30,6.64E-29,608719
ENSCAFG00845024494,DCTN3,dynactin subunit 3 [Source:HGNC Symbol;Acc:HGNC:2713],1.732076416,6.54148111,132.3903826,1.23E-30,6.64E-29,474750
ENSCAFG00845027422,TEX30,,2.341633363,4.606147159,132.0951102,1.43E-30,7.67E-29,100855909
ENSCAFG00845010699,LST1,,2.847970539,8.443741551,131.7337727,1.71E-30,9.16E-29,607208
ENSCAFG00845016389,BLOC1S2,biogenesis of lysosomal organelles complex 1 subunit 2 [Source:HGNC Symbol;Acc:HGNC:20984],1.557694142,5.432318716,131.5186578,1.91E-30,1.02E-28,612865
ENSCAFG00845027282,NUCKS1,nuclear casein kinase and cyclin dependent kinase substrate 1 [Source:HGNC Symbol;Acc:HGNC:29923],2.187398709,8.099718228,131.1901363,2.25E-30,1.20E-28,478944
ENSCAFG00845007044,POLDIP2,DNA polymerase delta interacting protein 2 [Source:NCBI gene (formerly Entrezgene);Acc:491162],1.798182479,6.522928933,131.1038339,2.35E-30,1.24E-28,491162
ENSCAFG00845008237,,,1.849338992,8.363069345,130.9556841,2.53E-30,1.33E-28,100856751
ENSCAFG00845004386,UBB,ubiquitin B [Source:HGNC Symbol;Acc:HGNC:12463],1.43965209,10.5155741,129.5514165,5.14E-30,2.70E-28,479513
ENSCAFG00845028078,RPL7,ribosomal protein L7 [Source:NCBI gene (formerly Entrezgene);Acc:477912],1.695011204,10.81501092,129.4788501,5.33E-30,2.79E-28,477912
ENSCAFG00845024826,GALT,galactose-1-phosphate uridylyltransferase [Source:HGNC Symbol;Acc:HGNC:4135],2.642996102,4.505697982,129.4247735,5.48E-30,2.85E-28,474751
ENSCAFG00845002205,RPS29,,2.431931503,10.63490611,129.1543049,6.27E-30,3.26E-28,610596
ENSCAFG00845014162,RNF181,ring finger protein 181 [Source:HGNC Symbol;Acc:HGNC:28037],1.718789213,6.555010152,128.4606611,8.90E-30,4.58E-28,475768
ENSCAFG00845020280,UBALD1,UBA like domain containing 1 [Source:HGNC Symbol;Acc:HGNC:29576],2.022733672,6.522345018,127.0274882,1.83E-29,9.36E-28,610415
ENSCAFG00845019636,GLA,galactosidase alpha [Source:HGNC Symbol;Acc:HGNC:4296],2.162612575,5.720143023,126.4002275,2.51E-29,1.27E-27,119868482
ENSCAFG00845012497,PLEKHJ1,pleckstrin homology domain containing J1 [Source:HGNC Symbol;Acc:HGNC:18211],1.742496559,5.80178013,126.0164336,3.05E-29,1.54E-27,119864788
ENSCAFG00845031075,TBXAS1,thromboxane A synthase 1 [Source:HGNC Symbol;Acc:HGNC:11609],2.482210144,9.060314277,125.99451,3.08E-29,1.55E-27,482771
ENSCAFG00845024032,H2AZ1,H2A.Z variant histone 1 [Source:NCBI gene (formerly Entrezgene);Acc:478493],2.03329118,8.726188526,125.4296255,4.10E-29,2.02E-27,478493
ENSCAFG00845014167,UQCR11,"ubiquinol-cytochrome c reductase, complex III subunit XI [Source:HGNC Symbol;Acc:HGNC:30862]",1.769168861,6.493551504,125.2950591,4.39E-29,2.16E-27,611791
ENSCAFG00845012811,#N/A,#N/A,3.225488098,10.96750995,125.2655014,4.45E-29,2.18E-27,#N/A
ENSCAFG00845007927,TUBB,tubulin beta class I [Source:HGNC Symbol;Acc:HGNC:20778],2.365833008,7.961371016,125.0170802,5.05E-29,2.46E-27,474830
ENSCAFG00845030039,GAR1,retinal pigment epithelium-derived rhodopsin homolog [Source:HGNC Symbol;Acc:HGNC:10450],1.893030514,5.504050473,124.5035118,6.54E-29,3.18E-27,610525
ENSCAFG00845012694,,,2.107224499,6.498572173,124.3029294,7.23E-29,3.50E-27,612329
ENSCAFG00845027273,ATP5MK,,1.987122129,6.175935203,123.4971581,1.09E-28,5.22E-27,100682634
ENSCAFG00845028560,RAB2A,"RAB2A, member RAS onco family [Source:NCBI gene (formerly Entrezgene);Acc:404009]",1.499888024,6.854995729,123.2803018,1.21E-28,5.80E-27,404009
ENSCAFG00845012173,LSM7,"LSM7 homolog, U6 small nuclear RNA and mRNA degradation associated [Source:NCBI gene (formerly Entrezgene);Acc:612170]",1.842082043,5.442520072,123.2537006,1.23E-28,5.86E-27,612170
ENSCAFG00845008876,TOMM7,,2.194997578,4.913926422,123.082516,1.34E-28,6.37E-27,482351
ENSCAFG00845005966,AGBL5,AGBL carboxypeptidase 5 [Source:HGNC Symbol;Acc:HGNC:26147],1.946664089,6.601174446,122.540942,1.76E-28,8.30E-27,475695
ENSCAFG00845030632,UXT,ubiquitously expressed prefoldin like chaperone [Source:HGNC Symbol;Acc:HGNC:12641],2.483867229,5.350431012,122.2461739,2.04E-28,9.60E-27,480900
ENSCAFG00845028229,PCNA,proliferating cell nuclear antigen [Source:HGNC Symbol;Acc:HGNC:8729],1.949010862,8.428324602,121.6845658,2.71E-28,1.27E-26,477166
ENSCAFG00845029098,TRUB2,TruB pseudouridine synthase family member 2 [Source:HGNC Symbol;Acc:HGNC:17170],1.485439982,6.199600626,121.2849527,3.31E-28,1.54E-26,608574
ENSCAFG00845023003,GTPBP1,GTP binding protein 1 [Source:HGNC Symbol;Acc:HGNC:4669],1.541079077,7.123963807,120.9111741,4.00E-28,1.85E-26,474506
ENSCAFG00845018887,TMBIM6,transmembrane BAX inhibitor motif containing 6 [Source:NCBI gene (formerly Entrezgene);Acc:477614],1.468309258,10.93736801,120.8605731,4.10E-28,1.89E-26,477614
ENSCAFG00845001349,INO80E,INO80 complex subunit E [Source:HGNC Symbol;Acc:HGNC:26905],1.634647349,5.89813507,120.7671142,4.30E-28,1.97E-26,489944
ENSCAFG00845011027,EIF3E,eukaryotic translation initiation factor 3 subunit E [Source:HGNC Symbol;Acc:HGNC:3277],1.595189137,8.803177799,120.6372193,4.59E-28,2.10E-26,475070
ENSCAFG00845011363,H2AZ2,H2A.Z variant histone 2 [Source:HGNC Symbol;Acc:HGNC:20664],1.622770401,7.778908052,120.0140364,6.28E-28,2.86E-26,475501
ENSCAFG00845001333,#N/A,#N/A,3.912206075,2.854929692,119.8060933,6.98E-28,3.16E-26,#N/A
ENSCAFG00845004682,MED29,mediator complex subunit 29 [Source:HGNC Symbol;Acc:HGNC:23074],1.616892625,5.744456119,119.5402188,7.98E-28,3.60E-26,612535
ENSCAFG00845020522,CHMP5,,1.668164515,6.214001876,119.3457835,8.80E-28,3.96E-26,474741
ENSCAFG00845025162,#N/A,#N/A,3.151025116,5.622900477,119.110537,9.91E-28,4.44E-26,#N/A
ENSCAFG00845020838,REX1BD,,2.361495649,5.845463069,119.0404758,1.03E-27,4.59E-26,119864711
ENSCAFG00845024366,RPL30,,1.598189094,9.715916442,118.5561212,1.31E-27,5.82E-26,480751
ENSCAFG00845028021,CRIPT,,1.645901935,5.61631762,118.4536667,1.38E-27,6.10E-26,609976
ENSCAFG00845028907,DNAJC17,DnaJ heat shock protein family (Hsp40) member C17 [Source:HGNC Symbol;Acc:HGNC:25556],2.352848787,4.451337896,118.1732791,1.59E-27,7.01E-26,478261
ENSCAFG00845016928,WDR83OS,WD repeat domain 83 opposite strand [Source:HGNC Symbol;Acc:HGNC:30203],1.764652727,6.242014114,118.0957124,1.65E-27,7.26E-26,476703
ENSCAFG00845019909,PRPF38A,pre-mRNA processing factor 38A [Source:HGNC Symbol;Acc:HGNC:25930],1.579529503,6.184522044,117.3513171,2.40E-27,1.05E-25,475350
ENSCAFG00845016932,RPS21,ribosomal protein S21 [Source:HGNC Symbol;Acc:HGNC:10409],2.440704174,10.77459757,116.8050126,3.17E-27,1.38E-25,485959
ENSCAFG00845001738,,,2.067931111,9.022401536,116.7888783,3.19E-27,1.39E-25,479283
ENSCAFG00845010937,AP4S1,,2.396066595,3.948156038,116.3928177,3.90E-27,1.69E-25,480283
ENSCAFG00845021275,LGMN,legumain [Source:HGNC Symbol;Acc:HGNC:9472],2.115280112,7.567026827,115.961617,4.85E-27,2.09E-25,480232
ENSCAFG00845027989,,,2.5527696,10.14675589,115.3329035,6.65E-27,2.85E-25,611449
ENSCAFG00845023744,NOSIP,nitric oxide synthase interacting protein [Source:HGNC Symbol;Acc:HGNC:17946],1.365257737,6.012847378,114.8358839,8.55E-27,3.65E-25,484378
ENSCAFG00845010863,VPS28,VPS28 subunit of ESCRT-I [Source:HGNC Symbol;Acc:HGNC:18178],1.584263349,7.346729689,114.8082114,8.67E-27,3.69E-25,607677
ENSCAFG00845006364,RPL10A,ribosomal protein L10a [Source:NCBI gene (formerly Entrezgene);Acc:474884],1.695140746,10.60669285,114.4132433,1.06E-26,4.49E-25,474884
ENSCAFG00845017050,HMGB2,high mobility group box 2 [Source:HGNC Symbol;Acc:HGNC:5000],1.791388927,9.484527025,114.1820509,1.19E-26,5.01E-25,486068
ENSCAFG00845024996,NDUFS6,,2.296543084,5.892957614,113.2092316,1.94E-26,8.10E-25,478629
ENSCAFG00845001948,TMCO6,transmembrane and coiled-coil domains 6 [Source:HGNC Symbol;Acc:HGNC:28814],1.722656244,6.33372529,112.9013002,2.27E-26,9.41E-25,487163
ENSCAFG00845029387,FCER1G,Fc epsilon receptor Ig [Source:NCBI gene (formerly Entrezgene);Acc:403798],1.955648327,8.614271652,112.8833325,2.29E-26,9.43E-25,403798
ENSCAFG00845013103,RPL31,ribosomal protein L31 [Source:NCBI gene (formerly Entrezgene);Acc:609530],2.148677843,9.909829142,112.757479,2.44E-26,1.00E-24,119864483
ENSCAFG00845012017,#N/A,#N/A,2.263517278,5.566073879,112.7225541,2.48E-26,1.02E-24,#N/A
ENSCAFG00845020751,PSMC5,"proteasome 26S subunit, ATPase 5 [Source:HGNC Symbol;Acc:HGNC:9552]",1.399323916,7.295444036,112.6505171,2.57E-26,1.05E-24,480478
ENSCAFG00845007729,CDC26,cell division cycle 26 [Source:HGNC Symbol;Acc:HGNC:17839],1.848919335,5.122124423,112.6475323,2.58E-26,1.05E-24,481679
ENSCAFG00845010381,RTN4,reticulon 4 [Source:HGNC Symbol;Acc:HGNC:14085],1.498892899,7.204601391,112.180958,3.26E-26,1.32E-24,474598
ENSCAFG00845005488,RACK1,receptor for activated C kinase 1 [Source:HGNC Symbol;Acc:HGNC:4399],1.729405059,10.60025203,112.1722023,3.28E-26,1.32E-24,480818
ENSCAFG00845005115,CTSH,cathepsin H [Source:HGNC Symbol;Acc:HGNC:2535],2.217837046,10.06893622,112.0058257,3.56E-26,1.43E-24,479065
ENSCAFG00845026332,MAP2K3,mitogen-activated protein kinase kinase 3 [Source:HGNC Symbol;Acc:HGNC:6843],1.627000874,7.799174449,111.9225361,3.72E-26,1.49E-24,489547
ENSCAFG00845012798,CYRIB,CYFIP related Rac1 interactor B [Source:HGNC Symbol;Acc:HGNC:25216],1.400083959,8.62379921,111.8409037,3.87E-26,1.55E-24,482041
ENSCAFG00845017076,PHF5A,PHD finger protein 5A [Source:HGNC Symbol;Acc:HGNC:18000],1.539183334,6.660214234,111.4138573,4.80E-26,1.91E-24,474489
ENSCAFG00845003095,SNRPA,,1.622743907,5.701129085,111.3900987,4.86E-26,1.93E-24,476454
ENSCAFG00845008221,POLR2G,RNA polymerase II subunit G [Source:HGNC Symbol;Acc:HGNC:9194],1.630000363,6.136082554,111.1278641,5.55E-26,2.19E-24,476052
ENSCAFG00845002724,GNAI3,G protein subunit alpha i3 [Source:HGNC Symbol;Acc:HGNC:4387],1.227428324,8.129520213,110.3419054,8.25E-26,3.24E-24,611810
ENSCAFG00845000680,PDCD5,,1.962980938,5.494703247,110.1611673,9.03E-26,3.54E-24,476499
ENSCAFG00845009258,TPT1,,1.619507555,12.37346233,110.1145423,9.25E-26,3.61E-24,476924
ENSCAFG00845005463,CD63,CD63 molecule [Source:HGNC Symbol;Acc:HGNC:1692],1.739172378,8.767521177,109.880209,1.04E-25,4.05E-24,474391
ENSCAFG00845004651,RPS16,ribosomal protein S16 [Source:HGNC Symbol;Acc:HGNC:10396],1.746838907,10.6674888,109.8506204,1.06E-25,4.10E-24,476463
ENSCAFG00845000128,PEPD,peptidase D [Source:HGNC Symbol;Acc:HGNC:8840],1.624437063,5.432490284,109.8236275,1.07E-25,4.13E-24,476493
ENSCAFG00845001641,RPF1,ribosome production factor 1 homolog [Source:HGNC Symbol;Acc:HGNC:30350],1.619544596,6.552679842,109.6485327,1.17E-25,4.50E-24,479972
ENSCAFG00845001976,MRPL18,mitochondrial ribosomal protein L18 [Source:HGNC Symbol;Acc:HGNC:14477],1.530380625,6.067078777,109.4171581,1.31E-25,5.04E-24,476260
ENSCAFG00845013155,CHCHD2,coiled-coil-helix-coiled-coil-helix domain containing 2 [Source:HGNC Symbol;Acc:HGNC:21645],1.459969815,7.765510667,109.3542801,1.36E-25,5.19E-24,479702
ENSCAFG00845018326,CDK2AP1,cyclin dependent kinase 2 associated protein 1 [Source:NCBI gene (formerly Entrezgene);Acc:477452],2.177054871,4.834167901,108.6093903,1.98E-25,7.51E-24,477452
ENSCAFG00845010137,,,3.418306587,2.795441184,107.5821567,3.32E-25,1.25E-23,474964
ENSCAFG00845002699,MRPL22,,1.732796462,6.025369127,107.0343612,4.38E-25,1.64E-23,479320
ENSCAFG00845017346,C11orf68,chromosome 11 open reading frame 68 [Source:HGNC Symbol;Acc:HGNC:28801],1.585399923,6.095740301,106.8400265,4.83E-25,1.80E-23,483723
ENSCAFG00845003436,ZNF394,zinc finger protein 394 [Source:HGNC Symbol;Acc:HGNC:18832],1.69579711,5.819207114,106.7513342,5.05E-25,1.88E-23,479741
ENSCAFG00845017437,#N/A,#N/A,1.919364709,5.951867029,106.4831115,5.78E-25,2.14E-23,#N/A
ENSCAFG00845021882,ARF4,ADP ribosylation factor 4 [Source:HGNC Symbol;Acc:HGNC:655],1.485888221,8.555647643,106.3551958,6.16E-25,2.28E-23,607073
ENSCAFG00845030695,PPP1R14B,,2.285990278,5.93079477,106.061917,7.15E-25,2.63E-23,476035
ENSCAFG00845027638,MVB12A,multivesicular body subunit 12A [Source:HGNC Symbol;Acc:HGNC:25153],1.527800904,6.434778934,105.8815093,7.83E-25,2.87E-23,476674
ENSCAFG00845016469,NOP56,NOP56 ribonucleoprotein [Source:HGNC Symbol;Acc:HGNC:15911],1.369081558,7.4430199,105.8692571,7.88E-25,2.88E-23,612871
ENSCAFG00845000223,TRIM28,tripartite motif containing 28 [Source:HGNC Symbol;Acc:HGNC:16384],1.451193833,8.25684281,105.5836488,9.10E-25,3.31E-23,403689
ENSCAFG00845002469,HNRNPUL1,heterogeneous nuclear ribonucleoprotein U like 1 [Source:HGNC Symbol;Acc:HGNC:17011],1.197753011,9.20863303,105.5787284,9.12E-25,3.31E-23,476452
ENSCAFG00845019430,GTF2E1,general transcription factor IIE subunit 1 [Source:HGNC Symbol;Acc:HGNC:4650],1.538109144,5.26392542,105.4664505,9.65E-25,3.49E-23,488002
ENSCAFG00845014071,YWHAE,,1.744569349,8.510496747,105.4386207,9.79E-25,3.53E-23,480645
ENSCAFG00845021135,TXNDC12,"RAB3B, member RAS oncogene family [Source:HGNC Symbol;Acc:HGNC:9778]",1.620352028,7.376632779,105.406332,9.95E-25,3.58E-23,609843
