gene_id,symbol,gene_name,log2_fold_change,Pvalue,FDR,name,logCPM
ENSMUSG00000021876,Rnase4,"ribonuclease, RNase A family 4",1.289531843,3.69E-05,0.000371922,1,10.51967019
ENSMUSG00000060373,Hnrnpc,heterogeneous nuclear ribonucleoprotein C,2.64800727,7.22E-28,5.09E-25,1,8.12672768
ENSMUSG00000040997,Abhd4,abhydrolase domain containing 4,1.652485468,6.69E-11,2.95E-09,1,7.195145771
ENSMUSG00000010406,Mrpl52,mitochondrial ribosomal protein L52,1.007192042,0.005545286,0.024276878,1,6.308203843
ENSMUSG00000022179,4931414P19Rik,RIKEN cDNA 4931414P19 gene,1.82996885,0.001076863,0.006345224,1,3.810624401
ENSMUSG00000022210,Dhrs4,dehydrogenase/reductase (SDR family) member 4,1.056382533,1.34E-05,0.00015466,1,8.542488677
ENSMUSG00000007589,Tinf2,Terf1 (TRF1)-interacting nuclear factor 2,1.026014391,0.007703249,0.031436982,1,5.174837171
ENSMUSG00000002332,Dhrs1,dehydrogenase/reductase (SDR family) member 1,2.009163042,2.73E-15,2.49E-13,1,8.557694356
ENSMUSG00000022219,Cideb,"cell death-inducing DNA fragmentation factor, alpha subunit-like effector B",1.614017283,6.81E-09,1.88E-07,1,7.476326408
ENSMUSG00000021938,Pspc1,paraspeckle protein 1,1.030580666,0.011270078,0.042496259,1,5.222163606
ENSMUSG00000021982,Cdadc1,cytidine and dCMP deaminase domain containing 1,1.272464689,1.37E-05,0.00015745,1,7.265374955
ENSMUSG00000021975,Ints9,integrator complex subunit 9,1.459944694,0.000350893,0.002503845,1,4.92422004
ENSMUSG00000022040,Ephx2,"epoxide hydrolase 2, cytoplasmic",1.678890904,1.99E-16,2.28E-14,1,11.33618894
ENSMUSG00000022052,Ppp2r2a,"protein phosphatase 2, regulatory subunit B, alpha",1.329805417,8.36E-07,1.38E-05,1,6.342922731
ENSMUSG00000022106,Rcbtb2,regulator of chromosome condensation (RCC1) and BTB (POZ) domain containing protein 2,1.024543142,7.75E-05,0.000702836,1,6.860155519
ENSMUSG00000033446,Lpar6,lysophosphatidic acid receptor 6,1.685869118,8.32E-08,1.81E-06,1,5.537254596
ENSMUSG00000021996,Esd,esterase D/formylglutathione hydrolase,1.69077764,6.66E-16,7.05E-14,1,9.464293789
ENSMUSG00000021999,Cpb2,carboxypeptidase B2 (plasma),2.120197468,2.51E-19,5.05E-17,1,10.1218594
ENSMUSG00000067995,Gtf2f2,"general transcription factor IIF, polypeptide 2",2.064633158,4.80E-06,6.38E-05,1,4.312820612
ENSMUSG00000022022,Mtrf1,mitochondrial translational release factor 1,1.420849764,0.000509956,0.00341477,1,4.790603914
ENSMUSG00000062611,Rps3a2,ribosomal protein S3A2,2.204566727,3.24E-10,1.20E-08,1,7.682341073
ENSMUSG00000033186,Mzt1,mitotic spindle organizing protein 1,1.342489826,5.73E-06,7.45E-05,1,6.078517735
ENSMUSG00000033060,Lmo7,LIM domain only 7,1.017474281,0.002757397,0.01383165,1,6.557723537
ENSMUSG00000022129,Dct,dopachrome tautomerase,2.05227549,2.48E-05,0.000261508,1,5.387256069
ENSMUSG00000022130,Tgds,"TDP-glucose 4,6-dehydratase",1.019266546,0.000852544,0.005230336,1,6.489688708
ENSMUSG00000025545,Clybl,citrate lyase beta like,1.132567592,3.45E-05,0.000351113,1,6.769189528
ENSMUSG00000041625,Ggact,gamma-glutamylamine cyclotransferase,1.655217709,3.17E-12,1.83E-10,1,7.365630449
ENSMUSG00000025894,Aasdhppt,aminoadipate-semialdehyde dehydrogenase-phosphopantetheinyl transferase,1.285005406,4.41E-06,5.92E-05,1,6.671246875
ENSMUSG00000025888,Casp1,caspase 1,2.665746059,0.001772392,0.009649352,1,2.45246454
ENSMUSG00000025887,Casp12,caspase 12,3.382077178,0.002504548,0.012780051,1,1.43596265
ENSMUSG00000032006,Pdgfd,"platelet-derived growth factor, D polypeptide",2.937921219,6.36E-06,8.14E-05,1,2.774497799
ENSMUSG00000004096,Cwc15,CWC15 spliceosome-associated protein,1.423728281,4.51E-08,1.03E-06,1,6.931752407
ENSMUSG00000031938,4931406C07Rik,RIKEN cDNA 4931406C07 gene,1.232372734,1.62E-10,6.56E-09,1,9.88948587
ENSMUSG00000057551,Zfp317,zinc finger protein 317,1.013590689,0.00205608,0.010876664,1,5.771045117
ENSMUSG00000084786,Ubl5,ubiquitin-like 5,1.371243094,1.48E-06,2.25E-05,1,6.926696079
ENSMUSG00000003402,Prkcsh,protein kinase C substrate 80K-H,1.009823412,1.58E-05,0.000177414,1,8.297098817
ENSMUSG00000001833,Septin7,septin 7,1.285512967,3.69E-07,6.71E-06,1,7.196924338
ENSMUSG00000070315,4930581F22Rik,RIKEN cDNA 4930581F22 gene,1.203628785,0.000484183,0.003276753,1,5.525126687
ENSMUSG00000023186,Vwa5a,von Willebrand factor A domain containing 5A,2.034689551,1.69E-16,1.97E-14,1,7.207037634
ENSMUSG00000032014,Oaf,out at first homolog,1.179386023,1.14E-07,2.41E-06,1,9.460705537
ENSMUSG00000032135,Mcam,melanoma cell adhesion molecule,1.63996186,0.000439151,0.00302357,1,4.011328936
ENSMUSG00000032112,Trappc4,trafficking protein particle complex 4,1.306526899,6.53E-05,0.00060746,1,5.654809089
ENSMUSG00000009927,Rps25,ribosomal protein S25,1.544181982,3.32E-12,1.91E-10,1,8.425349478
ENSMUSG00000032097,Ddx6,DEAD (Asp-Glu-Ala-Asp) box polypeptide 6,1.096906904,6.64E-07,1.13E-05,1,9.552521384
ENSMUSG00000002031,Ift46,intraflagellar transport 46,1.804164501,1.69E-07,3.40E-06,1,6.16136489
ENSMUSG00000032028,Nxpe2,"neurexophilin and PC-esterase domain family, member 2",1.421459748,2.24E-05,0.000238074,1,6.033763044
ENSMUSG00000032271,Nnmt,nicotinamide N-methyltransferase,1.356879074,9.49E-06,0.000114822,1,7.945448911
ENSMUSG00000032066,Bco2,beta-carotene oxygenase 2,2.327203666,6.19E-14,4.40E-12,1,5.992979171
ENSMUSG00000039217,Il18,interleukin 18,2.03764273,3.47E-07,6.34E-06,1,4.555196203
ENSMUSG00000032062,2310030G06Rik,RIKEN cDNA 2310030G06 gene,1.124460272,0.004854305,0.021916877,1,5.547678607
ENSMUSG00000036027,1810046K07Rik,RIKEN cDNA 1810046K07 gene,2.098142396,0.012815343,0.046902162,1,2.27206127
ENSMUSG00000032030,Cul5,cullin 5,1.146118417,1.96E-05,0.000213386,1,6.881919767
ENSMUSG00000061559,Wdr61,WD repeat domain 61,1.328480638,6.02E-07,1.03E-05,1,7.18717267
ENSMUSG00000032320,Rcn2,reticulocalbin 2,1.735553856,9.15E-05,0.000809698,1,4.752281662
ENSMUSG00000032288,Imp3,"IMP3, U3 small nucleolar ribonucleoprotein",1.988542938,9.61E-12,5.02E-10,1,6.791966754
ENSMUSG00000037206,Islr,immunoglobulin superfamily containing leucine-rich repeat,1.855113744,0.001787458,0.009723034,1,3.6104504
ENSMUSG00000032336,Nptn,neuroplastin,1.187277683,1.06E-05,0.000126394,1,7.070862936
ENSMUSG00000110768,Gm18541,"predicted gene, 18541",1.655303242,0.007285824,0.030062016,1,3.633228874
ENSMUSG00000032399,Rpl4,ribosomal protein L4,1.123112336,6.08E-10,2.12E-08,1,10.09693468
ENSMUSG00000004771,Rab11a,"RAB11A, member RAS oncogene family",1.165352103,7.03E-06,8.84E-05,1,7.41680201
ENSMUSG00000032381,Ciao2a,cytosolic iron-sulfur assembly component 2A,1.856453132,2.40E-11,1.18E-09,1,6.944154007
ENSMUSG00000036781,Rps27l,ribosomal protein S27-like,1.999643403,3.77E-17,5.09E-15,1,8.709180723
ENSMUSG00000033543,Gtf2a2,"general transcription factor II A, 2",2.4939288,1.45E-17,2.16E-15,1,6.16092405
ENSMUSG00000032207,Lipc,"lipase, hepatic",1.010069183,0.000340905,0.002446654,1,9.071561917
ENSMUSG00000032204,Aqp9,aquaporin 9,1.750796014,1.75E-10,7.02E-09,1,10.45009697
ENSMUSG00000032215,Rsl24d1,ribosomal L24 domain containing 1,1.420878896,4.48E-05,0.000438156,1,5.811764525
ENSMUSG00000032179,Bmp5,bone morphogenetic protein 5,2.365197103,1.97E-09,6.07E-08,1,4.675379751
ENSMUSG00000032348,Gsta4,"glutathione S-transferase, alpha 4",1.556021992,2.80E-10,1.06E-08,1,7.399969212
ENSMUSG00000074183,Gsta1,"glutathione S-transferase, alpha 1 (Ya)",2.552076429,0.001139474,0.006651387,1,2.177440567
ENSMUSG00000037742,Eef1a1,eukaryotic translation elongation factor 1 alpha 1,2.074787428,1.66E-15,1.64E-13,1,13.52712953
ENSMUSG00000032330,Cox7a2,cytochrome c oxidase subunit 7A2,2.131493594,1.72E-16,1.98E-14,1,8.612650046
ENSMUSG00000097195,Snhg5,small nucleolar RNA host gene 5,1.479760234,0.00456293,0.020853478,1,4.024010651
ENSMUSG00000096647,Tmem41b-ps,"transmembrane protein 41B, pseudogene",2.080538915,6.46E-05,0.000601791,1,3.944918194
ENSMUSG00000111666,Gm30849,"predicted gene, 30849",3.242336686,0.004190434,0.01934609,1,1.374831284
ENSMUSG00000032369,Plscr1,phospholipid scramblase 1,1.467333685,5.59E-05,0.000532397,1,5.277181749
ENSMUSG00000032372,Plscr2,phospholipid scramblase 2,2.17411476,1.79E-17,2.61E-15,1,6.792643538
ENSMUSG00000031129,Slc9a9,"solute carrier family 9 (sodium/hydrogen exchanger), member 9",1.442186857,0.002397904,0.012365469,1,4.050949059
ENSMUSG00000046402,Rbp1,"retinol binding protein 1, cellular",1.972379968,0.000948177,0.00571879,1,3.346461672
ENSMUSG00000032469,Dbr1,debranching RNA lariats 1,1.098381014,0.006988069,0.029117334,1,4.840810758
ENSMUSG00000032527,Pccb,"propionyl Coenzyme A carboxylase, beta polypeptide",1.615792125,1.37E-11,6.94E-10,1,9.257092468
ENSMUSG00000033688,1300017J02Rik,RIKEN cDNA 1300017J02 gene,1.897052507,2.02E-14,1.63E-12,1,10.96634185
ENSMUSG00000032563,Mrpl3,mitochondrial ribosomal protein L3,2.719063771,2.64E-20,6.20E-18,1,5.821714627
ENSMUSG00000048758,Rpl29,ribosomal protein L29,2.104946262,3.17E-11,1.51E-09,1,7.891694675
ENSMUSG00000042210,Abhd14a,abhydrolase domain containing 14A,1.168083269,0.007697458,0.031423448,1,4.897302179
ENSMUSG00000032575,Manf,mesencephalic astrocyte-derived neurotrophic factor,2.210726705,8.25E-10,2.75E-08,1,7.614951196
ENSMUSG00000032579,Hemk1,HemK methyltransferase family member 1,1.393923746,0.000225196,0.001740165,1,5.268805233
ENSMUSG00000010067,Rassf1,Ras association (RalGDS/AF-6) domain family member 1,1.871361117,0.013735093,0.049695281,1,2.639030646
ENSMUSG00000032580,Rbm5,RNA binding motif protein 5,1.050430766,0.000106104,0.000918267,1,6.862024984
ENSMUSG00000032596,Uba7,ubiquitin-like modifier activating enzyme 7,1.142575154,0.007569841,0.031002164,1,5.108494355
ENSMUSG00000032607,Amt,aminomethyltransferase,2.193047195,2.16E-10,8.52E-09,1,7.685068893
ENSMUSG00000063856,Gpx1,glutathione peroxidase 1,1.494591671,1.09E-09,3.57E-08,1,12.36760869
ENSMUSG00000032604,Qars,glutaminyl-tRNA synthetase,1.368500874,5.65E-07,9.81E-06,1,7.315282161
ENSMUSG00000062867,Impdh2,inosine monophosphate dehydrogenase 2,1.233204316,0.01164586,0.043551057,1,4.315005978
ENSMUSG00000019039,Dalrd3,DALR anticodon binding domain containing 3,1.916171146,8.65E-12,4.58E-10,1,6.566167587
ENSMUSG00000032602,Slc25a20,"solute carrier family 25 (mitochondrial carnitine/acylcarnitine translocase), member 20",1.099546344,7.34E-08,1.62E-06,1,8.610832869
ENSMUSG00000025651,Uqcrc1,ubiquinol-cytochrome c reductase core protein 1,1.858267862,2.26E-23,8.99E-21,1,9.998716752
ENSMUSG00000091537,Tma7,translational machinery associated 7,2.302088278,2.73E-12,1.59E-10,1,5.45329258
ENSMUSG00000036138,Acaa1a,acetyl-Coenzyme A acyltransferase 1A,1.51621966,3.84E-13,2.50E-11,1,9.385049161
ENSMUSG00000032519,Slc25a38,"solute carrier family 25, member 38",1.179144146,0.000514668,0.003439065,1,5.896821085
ENSMUSG00000032518,Rpsa,ribosomal protein SA,1.302023947,1.04E-05,0.000124673,1,9.04663807
ENSMUSG00000006941,Eif1b,eukaryotic translation initiation factor 1B,1.803216306,3.93E-07,7.07E-06,1,5.216650197
ENSMUSG00000032526,Ss18l2,"SS18, nBAF chromatin remodeling complex subunit like 2",2.072421493,1.72E-10,6.92E-09,1,6.138728746
ENSMUSG00000046603,Tcaim,"T cell activation inhibitor, mitochondrial",1.112532928,0.000805439,0.004985789,1,6.383038057
ENSMUSG00000032551,1110059G10Rik,RIKEN cDNA 1110059G10 gene,2.419880115,2.35E-08,5.74E-07,1,4.468649821
ENSMUSG00000079227,Ccr5,chemokine (C-C motif) receptor 5,2.129333803,3.71E-06,5.11E-05,1,4.290388801
ENSMUSG00000020432,Tcn2,transcobalamin 2,1.112283852,2.18E-07,4.20E-06,1,8.553274498
ENSMUSG00000080904,Gm11966,predicted gene 11966,1.822445299,0.013575628,0.049216497,1,3.30230207
ENSMUSG00000020182,Ddc,dopa decarboxylase,1.748066385,9.14E-07,1.49E-05,1,7.233236272
ENSMUSG00000078970,Wdr92,WD repeat domain 92,1.280900372,0.001980655,0.010570155,1,5.229656599
ENSMUSG00000020116,Pno1,partner of NOB1 homolog,1.424456117,3.77E-07,6.83E-06,1,6.605719763
ENSMUSG00000000581,C1d,C1D nuclear receptor co-repressor,2.38265199,1.44E-16,1.70E-14,1,7.074706088
ENSMUSG00000020149,Rab1a,"RAB1A, member RAS oncogene family",1.655392341,6.16E-14,4.40E-12,1,9.121168971
ENSMUSG00000020280,Pus10,pseudouridylate synthase 10,1.14822505,0.000232072,0.001779215,1,6.439102997
ENSMUSG00000032889,Gm6685,predicted pseudogene 6685,2.77739447,0.000253548,0.001916099,1,2.177440567
ENSMUSG00000020467,Efemp1,epidermal growth factor-containing fibulin-like extracellular matrix protein 1,1.191222631,0.011463937,0.042997383,1,4.290388801
ENSMUSG00000020462,Cfap36,cilia and flagella associated protein 36,1.1438884,0.007251881,0.029960911,1,4.803816162
ENSMUSG00000032673,Prorsd1,prolyl-tRNA synthetase domain containing 1,1.348114949,0.000921061,0.005571127,1,5.535381442
ENSMUSG00000020459,Mtif2,mitochondrial translational initiation factor 2,1.501696671,1.00E-07,2.14E-06,1,6.642477248
ENSMUSG00000020460,Rps27a,ribosomal protein S27A,2.406144168,0.00013176,0.001106621,1,3.048150389
ENSMUSG00000020309,Chac2,"ChaC, cation transport regulator 2",1.402640831,7.14E-06,8.95E-05,1,6.287064808
ENSMUSG00000018848,Rars,arginyl-tRNA synthetase,1.216838357,1.07E-05,0.000126978,1,6.595258755
ENSMUSG00000042032,Mat2b,"methionine adenosyltransferase II, beta",1.110270773,3.08E-05,0.00031849,1,6.698009721
ENSMUSG00000020397,Med7,mediator complex subunit 7,1.370922477,3.33E-05,0.000340218,1,5.511943741
ENSMUSG00000080776,Gm12174,predicted gene 12174,2.132523749,9.23E-15,7.76E-13,1,6.55898066
ENSMUSG00000082454,Gm12183,predicted gene 12183,1.226031318,0.000397215,0.002795478,1,5.576685893
ENSMUSG00000020372,Rack1,receptor for activated C kinase 1,1.537169529,3.62E-11,1.70E-09,1,9.763085033
ENSMUSG00000078920,Ifi47,interferon gamma inducible protein 47,1.399694212,0.000265751,0.001991724,1,5.455003678
ENSMUSG00000007850,Hnrnph1,heterogeneous nuclear ribonucleoprotein H1,1.573245401,4.78E-12,2.64E-10,1,7.261647279
ENSMUSG00000020385,Clk4,CDC like kinase 4,1.44502462,5.18E-08,1.17E-06,1,6.455172315
ENSMUSG00000020386,Sar1b,secretion associated Ras related GTPase 1B,1.295928357,3.36E-12,1.92E-10,1,9.404925452
ENSMUSG00000020390,Ube2b,ubiquitin-conjugating enzyme E2B,1.360080392,4.44E-08,1.02E-06,1,8.104082403
ENSMUSG00000020349,Ppp2ca,"protein phosphatase 2 (formerly 2A), catalytic subunit, alpha isoform",1.723359556,1.41E-16,1.68E-14,1,8.466385273
ENSMUSG00000058073,Gm11189,predicted gene 11189,2.463200141,0.00948914,0.03698929,1,1.997248382
ENSMUSG00000036216,Leap2,liver-expressed antimicrobial peptide 2,1.557267983,7.21E-07,1.21E-05,1,6.760253806
ENSMUSG00000044751,Atp5pb-ps,"ATP synthase peripheral stalk-membrane subunit b, pseudogene",1.813388342,1.07E-06,1.72E-05,1,5.536575091
ENSMUSG00000018593,Sparc,secreted acidic cysteine rich glycoprotein,1.443258368,3.93E-11,1.83E-09,1,7.729890532
ENSMUSG00000078853,Igtp,interferon gamma induced GTPase,1.077472783,0.000871992,0.00532763,1,6.10165142
ENSMUSG00000084384,Gm12251,predicted gene 12251,1.715185668,0.000310014,0.002258137,1,4.632073145
ENSMUSG00000085342,Gm12254,predicted gene 12254,1.855869963,6.85E-07,1.16E-05,1,5.183775697
ENSMUSG00000054519,Zfp867,zinc finger protein 867,1.412217498,0.002189264,0.011490244,1,4.466685378
ENSMUSG00000042569,Dhrs7b,dehydrogenase/reductase (SDR family) member 7B,1.33528935,1.40E-06,2.15E-05,1,6.347828592
ENSMUSG00000020528,Prpsap2,phosphoribosyl pyrophosphate synthetase-associated protein 2,2.901966566,4.30E-17,5.74E-15,1,4.872842452
ENSMUSG00000019505,Ubb,ubiquitin B,1.068705838,5.08E-07,8.91E-06,1,9.554686621
ENSMUSG00000014177,Tvp23b,trans-golgi network vesicle protein 23B,1.824790361,5.70E-10,2.00E-08,1,6.051438703
ENSMUSG00000020910,Adprm,"ADP-ribose/CDP-alcohol diphosphatase, manganese dependent",1.15382217,0.000811402,0.005013936,1,5.706780501
ENSMUSG00000069844,Sco1,SCO1 cytochrome c oxidase assembly protein,1.505017164,1.99E-06,2.94E-05,1,6.001944299
ENSMUSG00000060938,Rpl26,ribosomal protein L26,1.914489444,2.26E-12,1.34E-10,1,7.640058152
ENSMUSG00000044795,Cyb5d1,cytochrome b5 domain containing 1,1.291094949,0.000432935,0.002990503,1,5.240248773
ENSMUSG00000018761,Mpdu1,mannose-P-dolichol utilization defect 1,1.411480976,3.05E-08,7.33E-07,1,7.238607868
ENSMUSG00000089876,Tmem102,transmembrane protein 102,1.547625719,0.000620259,0.004023919,1,4.833625037
ENSMUSG00000018923,Med11,mediator complex subunit 11,1.423539268,0.001395875,0.007872958,1,4.461317038
ENSMUSG00000046811,Gltpd2,glycolipid transfer protein domain containing 2,1.274146895,1.67E-05,0.000186017,1,7.651871118
ENSMUSG00000014606,Slc25a11,"solute carrier family 25 (mitochondrial carrier oxoglutarate carrier), member 11",1.007542659,5.38E-05,0.000514898,1,7.936656906
ENSMUSG00000018293,Pfn1,profilin 1,1.469626347,4.31E-12,2.41E-10,1,9.226607409
ENSMUSG00000040667,Nup88,nucleoporin 88,1.399805256,2.40E-08,5.85E-07,1,6.864433634
ENSMUSG00000020803,Txndc17,thioredoxin domain containing 17,1.150784698,5.75E-05,0.000544857,1,6.685783735
ENSMUSG00000020801,Med31,mediator complex subunit 31,2.392030908,0.000675724,0.004291639,1,2.967630797
ENSMUSG00000040483,Xaf1,XIAP associated factor 1,1.992111049,0.002403363,0.012387103,1,2.988185908
ENSMUSG00000040447,Spns2,spinster homolog 2,1.016285051,0.000324117,0.002344726,1,6.496397703
ENSMUSG00000020774,Aspa,aspartoacylase,1.284784535,0.000455123,0.003113276,1,5.372744467
ENSMUSG00000038195,Rilp,Rab interacting lysosomal protein,1.073955446,0.001469786,0.008238741,1,5.925698219
ENSMUSG00000006127,Inpp5k,inositol polyphosphate 5-phosphatase K,1.299167966,0.001643481,0.00904463,1,4.767007034
ENSMUSG00000020849,Ywhae,"tyrosine 3-monooxygenase/tryptophan 5-monooxygenase activation protein, epsilon polypeptide",2.11424425,3.12E-29,2.48E-26,1,9.541220957
ENSMUSG00000017390,Aldoc,"aldolase C, fructose-bisphosphate",1.352901878,0.002506556,0.012780415,1,5.559871839
ENSMUSG00000051232,Tmem199,transmembrane protein 199,1.39371812,0.001522599,0.008485914,1,4.250688151
ENSMUSG00000001105,Ift20,intraflagellar transport 20,1.152770325,7.19E-06,9.00E-05,1,6.84278067
ENSMUSG00000017677,Wsb1,WD repeat and SOCS box-containing 1,1.138243378,0.000566432,0.003731928,1,6.737780987
ENSMUSG00000035575,Utp6,UTP6 small subunit processome component,1.562330314,1.83E-09,5.72E-08,1,6.965296406
ENSMUSG00000046909,Tefm,"transcription elongation factor, mitochondrial",1.475201289,0.000314412,0.002283627,1,5.003069449
ENSMUSG00000020707,Rnf135,ring finger protein 135,1.085282081,0.008093809,0.032621904,1,5.025434276
ENSMUSG00000017421,Zfp207,zinc finger protein 207,1.020767894,4.92E-05,0.000475958,1,7.662124827
ENSMUSG00000018733,Pex12,peroxisomal biogenesis factor 12,1.870368446,2.08E-07,4.04E-06,1,5.326147462
ENSMUSG00000019122,Ccl9,chemokine (C-C motif) ligand 9,1.880907159,2.73E-15,2.49E-13,1,7.164638044
ENSMUSG00000069792,Wfdc17,WAP four-disulfide core domain 17,2.126552391,2.34E-07,4.47E-06,1,5.409264889
ENSMUSG00000059439,Bcas3,breast carcinoma amplified sequence 3,1.106695473,0.000281912,0.002083513,1,6.72376124
ENSMUSG00000020513,Tubd1,"tubulin, delta 1",2.078262536,0.000190426,0.001504447,1,3.389309637
ENSMUSG00000018171,Vmp1,vacuole membrane protein 1,1.111079418,4.98E-06,6.61E-05,1,9.045614276
ENSMUSG00000020492,Ska2,spindle and kinetochore associated complex subunit 2,2.386679265,0.006208224,0.026601286,1,2.612795795
ENSMUSG00000020485,Supt4a,"SPT4A, DSIF elongation factor subunit",1.541005661,0.000184516,0.001462306,1,5.006759302
ENSMUSG00000023723,Mrps23,mitochondrial ribosomal protein S23,1.047278847,0.001112982,0.006532785,1,5.797276921
ENSMUSG00000000278,Scpep1,serine carboxypeptidase 1,1.489860704,1.39E-08,3.60E-07,1,6.919503911
ENSMUSG00000037601,Nme1,NME/NM23 nucleoside diphosphate kinase 1,1.099439418,0.002342177,0.012162076,1,5.814644669
ENSMUSG00000038976,Ppp1r9b,"protein phosphatase 1, regulatory subunit 9B",1.029575637,0.008357434,0.033563534,1,5.288544393
ENSMUSG00000001445,Mrpl10,mitochondrial ribosomal protein L10,1.289926906,1.27E-05,0.00014808,1,6.882288253
ENSMUSG00000071415,Rpl23,ribosomal protein L23,1.787835617,9.86E-12,5.13E-10,1,6.481623185
ENSMUSG00000019312,Grb7,growth factor receptor bound protein 7,1.078171398,4.31E-05,0.000423554,1,8.338063642
ENSMUSG00000017830,Dhx58,DEXH (Asp-Glu-X-His) box polypeptide 58,1.278069193,0.002596179,0.013163372,1,4.963486976
ENSMUSG00000017747,Ghdc,GH3 domain containing,1.763961672,2.56E-06,3.67E-05,1,5.290766814
ENSMUSG00000017188,Coa3,cytochrome C oxidase assembly factor 3,1.196118322,2.38E-05,0.000251837,1,6.918426338
ENSMUSG00000017119,Nbr1,"NBR1, autophagy cargo receptor",1.159420751,2.94E-06,4.15E-05,1,9.775576652
ENSMUSG00000034947,Tmem106a,transmembrane protein 106A,1.073741916,0.007952403,0.032203833,1,4.767007034
ENSMUSG00000065767,NA,NA,2.579795299,0.004035711,0.018782035,1,2.639030646
ENSMUSG00000034757,Tmub2,transmembrane and ubiquitin-like domain containing 2,1.358544893,4.03E-05,0.000399372,1,6.151230937
ENSMUSG00000083465,Gm11652,predicted gene 11652,2.0268175,0.004330886,0.019893243,1,2.827210716
ENSMUSG00000001983,Taco1,translational activator of mitochondrially encoded cytochrome c oxidase I,1.008755237,0.002339581,0.01215357,1,6.348215872
ENSMUSG00000078622,Ccdc47,coiled-coil domain containing 47,1.033472189,1.48E-06,2.25E-05,1,8.392004804
ENSMUSG00000018362,Kpna2,karyopherin (importin) alpha 2,1.421652821,0.003530537,0.016895476,1,4.522229667
ENSMUSG00000041828,Abca8a,"ATP-binding cassette, sub-family A (ABC1), member 8a",1.229815231,0.000419565,0.002920392,1,9.129952252
ENSMUSG00000044749,Abca6,"ATP-binding cassette, sub-family A (ABC1), member 6",1.159350622,3.39E-06,4.70E-05,1,10.56468
ENSMUSG00000034641,Cd300ld,CD300 molecule like family member d,1.387329062,0.009068567,0.035667448,1,4.105888803
ENSMUSG00000018861,Fdxr,ferredoxin reductase,1.200470886,0.000477289,0.003238732,1,5.406474225
ENSMUSG00000050628,Ubald2,UBA-like domain containing 2,1.511583671,0.002522705,0.012852434,1,4.758277931
ENSMUSG00000017466,Timp2,tissue inhibitor of metalloproteinase 2,1.228839319,0.000128524,0.001083491,1,5.637140565
ENSMUSG00000084983,Gm11789,predicted gene 11789,1.831475066,3.56E-11,1.68E-09,1,6.290248306
ENSMUSG00000025138,Sirt7,sirtuin 7,1.036846003,0.000372924,0.002635926,1,6.648946651
ENSMUSG00000025175,Fn3k,fructosamine 3 kinase,2.063934296,1.21E-09,3.93E-08,1,5.170347054
ENSMUSG00000033715,Akr1c14,"aldo-keto reductase family 1, member C14",1.672257458,8.32E-14,5.83E-12,1,10.74201507
ENSMUSG00000021213,Akr1c13,"aldo-keto reductase family 1, member C13",1.72495536,1.29E-11,6.60E-10,1,8.325362465
ENSMUSG00000071551,Akr1c19,"aldo-keto reductase family 1, member C19",1.663294457,1.03E-07,2.20E-06,1,8.812618776
ENSMUSG00000021211,Akr1c12,"aldo-keto reductase family 1, member C12",1.583361374,4.72E-08,1.07E-06,1,8.034082199
ENSMUSG00000021210,Akr1c6,"aldo-keto reductase family 1, member C6",2.518893238,1.01E-26,6.12E-24,1,11.77474643
ENSMUSG00000054757,Akr1c20,"aldo-keto reductase family 1, member C20",1.891658611,1.93E-15,1.85E-13,1,8.375615293
ENSMUSG00000058258,Idi1,isopentenyl-diphosphate delta isomerase,1.002903428,0.002531705,0.012877616,1,6.028628346
ENSMUSG00000057554,Lgals8,"lectin, galactose binding, soluble 8",1.63522444,5.09E-17,6.59E-15,1,8.732137848
ENSMUSG00000039182,AW209491,expressed sequence AW209491,1.224342253,7.93E-05,0.000717082,1,6.060521638
ENSMUSG00000079941,Cox5b-ps,"cytochrome c oxidase subunit 5B, pseudogene",1.20321621,0.000109117,0.000940494,1,6.472044194
ENSMUSG00000094338,H2bc13,H2B clustered histone 13,3.848432184,0.00416818,0.0192784,1,2.247321347
ENSMUSG00000101355,H3c10,H3 clustered histone 10,2.927800728,1.14E-05,0.000134227,1,3.205002697
ENSMUSG00000114279,H2bc14,H2B clustered histone 14,4.179546989,1.31E-06,2.04E-05,1,2.104001856
ENSMUSG00000067455,H4c11,H4 clustered histone 11,1.998441867,0.000441516,0.003034917,1,4.348737973
ENSMUSG00000064288,H4c12,H4 clustered histone 12,3.236437038,0.001743349,0.009514543,1,3.760501262
ENSMUSG00000063021,H2ac15,H2A clustered histone 15,2.935421719,2.01E-05,0.000217507,1,2.714988749
ENSMUSG00000095217,H2bc15,H2B clustered histone 15,3.221689383,0.000670294,0.004270241,1,3.87530227
ENSMUSG00000058773,H1f5,"H1.5 linker histone, cluster member",1.739726305,0.004974945,0.022350285,1,4.041145567
ENSMUSG00000101972,H3c11,H3 clustered histone 11,3.04514413,6.39E-13,4.06E-11,1,4.656240165
ENSMUSG00000060639,H4c9,H4 clustered histone 9,2.087234935,0.000740608,0.004638759,1,3.393451864
ENSMUSG00000069300,H2bc11,H2B clustered histone 11,2.566929165,0.000306106,0.002236085,1,2.586075024
ENSMUSG00000084038,Gm11295,predicted gene 11295,3.073998104,0.001216664,0.007011698,1,1.643625838
ENSMUSG00000060981,H4c8,H4 clustered histone 8,2.71787514,3.34E-31,3.85E-28,1,8.518821198
